file_name,feature_x,feature_y,is_gan
39972.png,76,89,No
39973.png,129,89,No
39974.png,77,91,No
39974.png,127,92,No
39975.png,75,87,No
39975.png,128,86,No
39975.png,88,63,No
39976.png,125,88,No
39976.png,75,88,No
39977.png,127,90,No
39977.png,79,92,No
39978.png,126,87,No
39979.png,71,90,No
39979.png,87,146,No
39979.png,129,90,No
39980.png,120,87,No
39981.png,123,86,No
39981.png,78,91,No
39982.png,128,88,No
39982.png,77,89,No
39983.png,126,88,No
39983.png,74,88,No
39983.png,103,69,No
39984.png,122,87,No
39984.png,73,90,No
39984.png,77,87,No
39985.png,127,89,No
39985.png,79,89,No
39985.png,115,76,No
39985.png,82,140,No
39986.png,16,34,No
39986.png,127,88,No
39986.png,76,88,No
39986.png,97,123,No
39987.png,126,89,No
39987.png,77,88,No
39987.png,100,133,No
39988.png,76,89,No
39988.png,126,88,No
39989.png,109,145,No
39989.png,125,87,No
39989.png,97,140,No
39989.png,75,85,No
39990.png,127,89,No
39990.png,75,90,No
39990.png,116,186,No
39990.png,115,136,No
39990.png,81,137,No
39991.png,127,88,No
39991.png,74,91,No
39992.png,127,89,No
39992.png,75,91,No
39993.png,84,88,No
39994.png,123,91,No
39994.png,84,71,No
39995.png,81,137,No
39995.png,127,89,No
39995.png,155,148,No
39995.png,75,88,No
39996.png,125,90,No
39996.png,76,90,No
39997.png,74,86,No
39997.png,127,91,No
39997.png,106,128,No
39998.png,74,89,No
39998.png,126,89,No
39999.png,77,89,No
39999.png,128,91,No
40000.png,121,174,No
40000.png,96,121,No
40000.png,98,152,No
40001.png,64,78,No
40002.png,126,89,No
40002.png,76,88,No
40002.png,103,136,No
40002.png,98,166,No
40003.png,120,145,No
40003.png,81,145,No
40004.png,123,89,No
40005.png,77,91,No
40005.png,127,89,No
40005.png,96,134,No
40007.png,87,145,No
40007.png,127,88,No
40007.png,76,87,No
40008.png,75,89,No
40008.png,129,87,No
40009.png,125,90,No
40009.png,77,90,No
40009.png,124,72,No
40010.png,127,89,No
40010.png,79,93,No
40011.png,86,144,No
40011.png,80,90,No
40011.png,125,88,No
40012.png,77,90,No
40012.png,128,91,No
40013.png,114,141,No
40013.png,85,141,No
40014.png,76,89,No
40014.png,125,88,No
40016.png,127,88,No
40016.png,74,88,No
40016.png,89,145,No
40018.png,127,90,No
40018.png,77,90,No
40018.png,83,138,No
40019.png,76,89,No
40019.png,127,89,No
40020.png,126,91,No
40021.png,98,127,No
40021.png,125,88,No
40021.png,81,86,No
40021.png,94,144,No
40022.png,126,89,No
40022.png,75,86,No
40023.png,78,87,No
40023.png,73,71,No
40023.png,126,87,No
40023.png,99,133,No
40024.png,76,90,No
40024.png,127,89,No
40024.png,112,140,No
40025.png,77,89,No
40025.png,126,87,No
40026.png,126,89,No
40026.png,73,89,No
40027.png,126,90,No
40027.png,81,137,No
40027.png,75,91,No
40027.png,117,137,No
40028.png,127,88,No
40028.png,70,91,No
40029.png,124,87,No
40029.png,81,89,No
40029.png,116,77,No
40029.png,101,139,No
40030.png,82,88,No
40030.png,96,79,No
40030.png,100,86,No
40030.png,104,142,No
40031.png,126,88,No
40031.png,74,88,No
40031.png,108,142,No
40032.png,75,87,No
40032.png,127,89,No
40032.png,86,140,No
40033.png,80,138,No
40033.png,127,90,No
40033.png,76,90,No
40034.png,126,87,No
40034.png,73,93,No
40034.png,106,142,No
40034.png,116,67,No
40034.png,86,94,No
40035.png,78,91,No
40035.png,127,89,No
40035.png,102,116,No
40036.png,74,89,No
40036.png,126,89,No
40037.png,96,120,No
40037.png,124,88,No
40037.png,75,87,No
40037.png,102,135,No
40038.png,126,89,No
40038.png,105,140,No
40038.png,75,86,No
40039.png,127,87,No
40039.png,76,90,No
40040.png,128,88,No
40040.png,77,91,No
40040.png,96,137,No
40041.png,101,124,No
40041.png,126,87,No
40041.png,75,88,No
40042.png,127,91,No
40042.png,75,88,No
40042.png,118,85,No
40043.png,77,90,No
40043.png,127,87,No
40043.png,98,135,No
40044.png,126,89,No
40044.png,73,89,No
40045.png,93,120,No
40045.png,75,89,No
40045.png,127,89,No
40045.png,83,136,No
40046.png,83,90,No
40046.png,126,87,No
40048.png,127,89,No
40048.png,116,142,No
40048.png,75,87,No
40049.png,74,88,No
40049.png,127,88,No
40050.png,128,88,No
40050.png,78,88,No
40050.png,111,146,No
40050.png,98,144,No
40051.png,93,27,No
40052.png,76,87,No
40052.png,125,88,No
40053.png,122,87,No
40053.png,88,74,No
40054.png,126,88,No
40054.png,74,88,No
40055.png,80,93,No
40055.png,128,89,No
40055.png,81,142,No
40055.png,123,84,No
40056.png,126,89,No
40057.png,130,88,No
40057.png,73,91,No
40057.png,62,94,No
40058.png,126,88,No
40058.png,72,89,No
40060.png,125,88,No
40060.png,107,119,No
40060.png,77,89,No
40061.png,78,88,No
40061.png,123,90,No
40061.png,114,83,No
40062.png,127,89,No
40062.png,75,88,No
40062.png,92,141,No
40063.png,75,88,No
40063.png,127,88,No
40064.png,124,90,No
40064.png,81,88,No
40065.png,125,90,No
40065.png,75,89,No
40065.png,84,133,No
40065.png,113,131,No
40066.png,124,89,No
40066.png,77,92,No
40067.png,76,90,No
40067.png,126,89,No
40067.png,65,82,No
40067.png,121,138,No
40069.png,128,88,No
40069.png,75,90,No
40069.png,99,131,No
40069.png,83,146,No
40070.png,79,144,No
40071.png,125,88,No
40071.png,86,135,No
40071.png,72,89,No
40072.png,127,89,No
40072.png,75,89,No
40073.png,128,88,No
40073.png,78,90,No
40073.png,88,82,No
40074.png,125,89,No
40074.png,75,90,No
40075.png,118,86,No
40075.png,80,90,No
40076.png,126,88,No
40076.png,75,89,No
40077.png,119,87,No
40077.png,96,142,No
40078.png,124,88,No
40078.png,74,87,No
40079.png,80,88,No
40079.png,124,89,No
40079.png,102,143,No
40080.png,91,81,No
40081.png,126,89,No
40081.png,74,89,No
40081.png,83,137,No
40081.png,117,138,No
40082.png,77,91,No
40082.png,121,90,No
40083.png,96,125,No
40083.png,79,89,No
40083.png,125,88,No
40083.png,103,144,No
40084.png,128,88,No
40084.png,74,89,No
40084.png,92,116,No
40084.png,84,138,No
40084.png,68,83,No
40084.png,109,137,No
40085.png,105,32,No
40085.png,130,94,No
40087.png,127,87,No
40087.png,77,88,No
40088.png,126,88,No
40088.png,74,87,No
40089.png,124,86,No
40089.png,75,86,No
40090.png,126,91,No
40090.png,74,90,No
40091.png,75,88,No
40091.png,126,90,No
40092.png,126,90,No
40092.png,75,88,No
40092.png,97,113,No
40092.png,96,139,No
40093.png,126,90,No
40093.png,75,90,No
40093.png,91,123,No
40094.png,77,91,No
40094.png,128,91,No
40094.png,120,142,No
40094.png,137,90,No
40095.png,123,87,No
40095.png,75,88,No
40096.png,127,88,No
40096.png,75,87,No
40097.png,129,89,No
40098.png,125,90,No
40098.png,81,88,No
40098.png,92,143,No
40099.png,126,90,No
40099.png,75,91,No
40100.png,78,89,No
40100.png,127,89,No
40101.png,127,90,No
40102.png,129,90,No
40102.png,80,90,No
40102.png,115,85,No
40103.png,128,89,No
40103.png,95,146,No
40104.png,11,149,No
40104.png,80,76,No
40105.png,79,135,No
40105.png,129,94,No
40106.png,188,167,No
40106.png,106,125,No
40106.png,127,88,No
40106.png,77,89,No
40106.png,79,77,No
40106.png,122,74,No
40107.png,78,89,No
40107.png,124,90,No
40107.png,106,121,No
40107.png,101,153,No
40107.png,126,83,No
40107.png,59,115,No
40108.png,124,87,No
40108.png,100,137,No
40109.png,125,89,No
40109.png,82,134,No
40109.png,78,91,No
40110.png,127,88,No
40110.png,170,155,No
40110.png,76,89,No
40111.png,127,90,No
40111.png,76,88,No
40112.png,114,133,No
40112.png,127,89,No
40112.png,77,89,No
40113.png,75,88,No
40113.png,126,87,No
40113.png,117,83,No
40114.png,55,28,No
40115.png,127,92,No
40115.png,102,160,No
40115.png,77,88,No
40116.png,128,89,No
40116.png,74,90,No
40116.png,122,78,No
40116.png,82,141,No
40117.png,126,90,No
40118.png,74,88,No
40118.png,126,89,No
40118.png,81,137,No
40119.png,125,89,No
40119.png,74,89,No
40120.png,177,59,No
40120.png,81,90,No
40120.png,122,90,No
40121.png,128,88,No
40121.png,77,90,No
40122.png,87,147,No
40122.png,128,87,No
40122.png,77,89,No
40123.png,126,90,No
40123.png,77,88,No
40123.png,104,139,No
40124.png,77,89,No
40124.png,126,89,No
40125.png,76,89,No
40125.png,126,89,No
40125.png,118,140,No
40125.png,94,144,No
40126.png,78,90,No
40126.png,116,92,No
40126.png,124,91,No
40126.png,113,139,No
40126.png,126,90,No
40127.png,127,89,No
40128.png,124,88,No
40128.png,106,146,No
40129.png,130,89,No
40129.png,74,87,No
40129.png,77,140,No
40130.png,76,88,No
40130.png,129,90,No
40131.png,125,88,No
40131.png,74,89,No
40132.png,77,89,No
40132.png,79,142,No
40132.png,128,89,No
40133.png,126,87,No
40133.png,79,86,No
40134.png,126,89,No
40135.png,77,90,No
40135.png,128,88,No
40136.png,129,89,No
40136.png,77,90,No
40137.png,126,88,No
40137.png,75,88,No
40138.png,123,89,No
40138.png,72,85,No
40139.png,127,85,No
40139.png,78,88,No
40140.png,126,90,No
40140.png,85,137,No
40140.png,76,90,No
40141.png,77,90,No
40141.png,126,89,No
40141.png,84,134,No
40141.png,111,136,No
40142.png,127,87,No
40142.png,81,89,No
40143.png,127,88,No
40143.png,114,142,No
40143.png,106,118,No
40144.png,79,90,No
40144.png,127,87,No
40144.png,105,141,No
40144.png,70,88,No
40145.png,128,89,No
40145.png,87,147,No
40145.png,77,87,No
40145.png,68,70,No
40146.png,97,124,No
40146.png,132,86,No
40148.png,99,119,No
40148.png,123,87,No
40148.png,85,90,No
40148.png,104,142,No
40148.png,94,81,No
40149.png,105,149,No
40149.png,109,135,No
40149.png,66,72,No
40149.png,91,70,No
40150.png,76,91,No
40150.png,127,89,No
40150.png,112,133,No
40151.png,125,90,No
40151.png,75,89,No
40152.png,76,90,No
40152.png,128,85,No
40152.png,106,142,No
40153.png,126,87,No
40153.png,76,88,No
40153.png,84,138,No
40154.png,123,90,No
40154.png,75,86,No
40155.png,82,135,No
40156.png,77,89,No
40156.png,123,85,No
40156.png,89,150,No
40156.png,90,145,No
40157.png,126,89,No
40157.png,76,90,No
40158.png,75,89,No
40158.png,126,89,No
40158.png,84,142,No
40158.png,120,141,No
40159.png,130,88,No
40159.png,75,89,No
40160.png,117,91,No
40161.png,126,90,No
40162.png,128,87,No
40162.png,96,120,No
40162.png,77,89,No
40162.png,99,140,No
40163.png,127,90,No
40163.png,74,88,No
40164.png,127,90,No
40164.png,76,90,No
40165.png,118,136,No
40165.png,127,90,No
40165.png,76,90,No
40165.png,79,135,No
40166.png,126,89,No
40166.png,76,88,No
40167.png,125,90,No
40168.png,76,89,No
40168.png,128,90,No
40168.png,84,136,No
40169.png,96,127,No
40169.png,121,85,No
40169.png,108,71,No
40170.png,120,89,No
40170.png,120,69,No
40171.png,77,90,No
40171.png,109,144,No
40171.png,126,87,No
40171.png,127,66,No
40172.png,125,86,No
40172.png,73,86,No
40172.png,105,137,No
40173.png,128,89,No
40173.png,78,90,No
40174.png,74,89,No
40174.png,124,89,No
40174.png,88,141,No
40174.png,115,141,No
40175.png,126,90,No
40175.png,90,127,No
40176.png,128,89,No
40176.png,78,89,No
40176.png,111,145,No
40177.png,124,92,No
40177.png,74,91,No
40179.png,88,119,No
40179.png,83,92,No
40179.png,126,25,No
40179.png,82,137,No
40179.png,115,137,No
40180.png,75,90,No
40180.png,127,89,No
40181.png,79,90,No
40181.png,126,89,No
40181.png,112,140,No
40182.png,127,89,No
40182.png,74,92,No
40182.png,88,142,No
40183.png,127,87,No
40183.png,80,90,No
40183.png,90,148,No
40184.png,76,89,No
40184.png,124,87,No
40184.png,100,134,No
40185.png,125,88,No
40185.png,85,132,No
40185.png,77,89,No
40185.png,96,164,No
40185.png,97,115,No
40186.png,127,86,No
40186.png,91,147,No
40186.png,79,86,No
40187.png,128,90,No
40187.png,77,90,No
40187.png,81,136,No
40187.png,114,139,No
40188.png,125,88,No
40188.png,76,89,No
40189.png,75,91,No
40189.png,127,86,No
40190.png,77,90,No
40190.png,125,87,No
40190.png,157,134,No
40190.png,109,137,No
40191.png,101,129,No
40191.png,127,87,No
40191.png,85,87,No
40191.png,159,84,No
40192.png,126,88,No
40192.png,77,88,No
40192.png,107,145,No
40193.png,126,88,No
40194.png,76,90,No
40194.png,126,84,No
40194.png,133,66,No
40194.png,100,139,No
40195.png,126,87,No
40195.png,98,31,No
40195.png,76,91,No
40196.png,126,87,No
40196.png,79,91,No
40197.png,77,89,No
40197.png,127,90,No
40197.png,108,139,No
40197.png,102,136,No
40197.png,86,66,No
40198.png,75,89,No
40198.png,125,89,No
40198.png,102,142,No
40199.png,126,87,No
40199.png,101,146,No
40199.png,81,86,No
40200.png,74,90,No
40200.png,127,88,No
40201.png,74,89,No
40201.png,129,90,No
40202.png,76,89,No
40202.png,126,88,No
40202.png,110,135,No
40202.png,98,124,No
40203.png,127,89,No
40203.png,77,89,No
40204.png,127,90,No
40204.png,72,91,No
40204.png,86,134,No
40204.png,113,133,No
40205.png,120,92,No
40205.png,79,93,No
40206.png,128,89,No
40206.png,77,91,No
40206.png,84,84,No
40206.png,121,80,No
40207.png,127,89,No
40207.png,75,87,No
40207.png,100,157,No
40208.png,127,89,No
40208.png,78,87,No
40209.png,126,87,No
40209.png,82,88,No
40209.png,90,147,No
40210.png,127,88,No
40210.png,76,89,No
40211.png,127,89,No
40211.png,75,89,No
40212.png,89,90,No
40213.png,127,90,No
40213.png,77,90,No
40213.png,94,22,No
40214.png,127,88,No
40214.png,76,88,No
40214.png,94,139,No
40215.png,76,88,No
40215.png,128,90,No
40215.png,113,141,No
40216.png,76,87,No
40217.png,70,103,No
40217.png,123,144,No
40217.png,125,89,No
40217.png,125,104,No
40218.png,74,89,No
40218.png,126,89,No
40219.png,127,87,No
40219.png,76,88,No
40220.png,76,90,No
40220.png,127,88,No
40220.png,114,144,No
40220.png,128,71,No
40221.png,125,91,No
40221.png,76,89,No
40222.png,127,88,No
40222.png,76,87,No
40222.png,100,118,No
40223.png,128,87,No
40223.png,77,89,No
40223.png,93,134,No
40223.png,112,135,No
40223.png,93,164,No
40224.png,126,90,No
40224.png,73,88,No
40225.png,127,89,No
40225.png,78,90,No
40226.png,128,90,No
40227.png,127,88,No
40227.png,76,87,No
40228.png,75,89,No
40228.png,126,89,No
40228.png,80,140,No
40229.png,77,90,No
40229.png,127,88,No
40230.png,80,89,No
40230.png,118,86,No
40230.png,94,120,No
40230.png,98,142,No
40231.png,126,89,No
40232.png,75,89,No
40232.png,129,90,No
40233.png,121,90,No
40233.png,74,84,No
40234.png,110,137,No
40235.png,75,91,No
40235.png,125,88,No
40235.png,78,136,No
40235.png,113,135,No
40236.png,74,88,No
40236.png,127,89,No
40237.png,123,91,No
40237.png,77,89,No
40237.png,89,89,No
40238.png,124,88,No
40238.png,76,90,No
40241.png,74,88,No
40241.png,127,89,No
40242.png,102,127,No
40242.png,78,89,No
40243.png,127,89,No
40243.png,76,89,No
40243.png,94,137,No
40244.png,127,88,No
40244.png,74,88,No
40245.png,77,86,No
40245.png,128,89,No
40245.png,104,141,No
40246.png,127,90,No
40246.png,114,142,No
40247.png,128,91,No
40247.png,73,86,No
40247.png,89,136,No
40248.png,127,92,No
40249.png,126,89,No
40249.png,77,90,No
40250.png,126,88,No
40250.png,76,90,No
40251.png,73,89,No
40251.png,102,142,No
40252.png,124,89,No
40252.png,116,83,No
40252.png,105,141,No
40253.png,126,90,No
40254.png,124,89,No
40254.png,74,87,No
40254.png,113,145,No
40254.png,100,76,No
40255.png,76,88,No
40255.png,126,90,No
40255.png,93,123,No
40256.png,76,89,No
40256.png,127,88,No
40256.png,114,139,No
40257.png,76,90,No
40257.png,125,90,No
40257.png,101,138,No
40258.png,125,89,No
40258.png,76,89,No
40259.png,78,89,No
40259.png,127,86,No
40259.png,50,21,No
40260.png,126,89,No
40262.png,95,119,No
40262.png,80,90,No
40262.png,127,82,No
40262.png,94,138,No
40263.png,75,88,No
40263.png,125,88,No
40263.png,99,136,No
40264.png,77,89,No
40264.png,124,87,No
40265.png,126,89,No
40265.png,115,132,No
40265.png,76,88,No
40265.png,112,31,No
40266.png,121,88,No
40266.png,112,33,No
40267.png,76,90,No
40267.png,126,89,No
40268.png,76,91,No
40268.png,127,90,No
40269.png,130,90,No
40270.png,103,123,No
40270.png,92,87,No
40271.png,131,90,No
40271.png,71,91,No
40271.png,116,140,No
40271.png,86,141,No
40271.png,95,143,No
40272.png,121,139,No
40272.png,126,90,No
40272.png,75,90,No
40273.png,84,88,No
40273.png,123,87,No
40274.png,77,89,No
40274.png,125,88,No
40275.png,74,89,No
40275.png,126,86,No
40276.png,76,89,No
40276.png,126,90,No
40277.png,76,90,No
40277.png,128,89,No
40278.png,125,89,No
40278.png,77,87,No
40278.png,106,25,No
40278.png,91,81,No
40279.png,126,88,No
40279.png,79,88,No
40279.png,98,139,No
40280.png,117,85,No
40281.png,127,87,No
40281.png,112,143,No
40282.png,75,89,No
40282.png,95,141,No
40283.png,124,89,No
40284.png,127,90,No
40284.png,77,87,No
40285.png,121,87,No
40285.png,74,90,No
40285.png,105,141,No
40286.png,75,89,No
40286.png,127,88,No
40286.png,115,142,No
40287.png,126,88,No
40287.png,77,88,No
40287.png,109,173,No
40288.png,104,121,No
40288.png,75,90,No
40288.png,124,86,No
40289.png,124,90,No
40289.png,74,92,No
40289.png,88,141,No
40290.png,118,140,No
40290.png,75,87,No
40290.png,127,87,No
40291.png,126,89,No
40291.png,76,91,No
40291.png,87,143,No
40291.png,115,139,No
40292.png,126,86,No
40293.png,127,91,No
40293.png,76,88,No
40293.png,122,89,No
40294.png,127,91,No
40294.png,76,90,No
40294.png,91,143,No
40295.png,127,90,No
40295.png,78,88,No
40296.png,125,87,No
40296.png,75,88,No
40296.png,100,136,No
40298.png,154,17,No
40298.png,126,91,No
40298.png,90,138,No
40298.png,76,89,No
40298.png,71,71,No
40299.png,78,90,No
40299.png,128,88,No
40299.png,111,23,No
40300.png,78,91,No
40300.png,124,86,No
40300.png,102,140,No
40300.png,115,72,No
40300.png,41,56,No
40301.png,88,123,No
40301.png,127,87,No
40301.png,76,88,No
40302.png,128,90,No
40302.png,78,91,No
40302.png,82,138,No
40303.png,19,38,No
40303.png,127,88,No
40304.png,78,88,No
40304.png,126,88,No
40304.png,130,70,No
40305.png,125,89,No
40305.png,75,88,No
40306.png,128,89,No
40306.png,67,91,No
40306.png,76,91,No
40307.png,125,89,No
40307.png,79,139,No
40307.png,73,87,No
40308.png,126,89,No
40308.png,75,88,No
40309.png,127,89,No
40309.png,81,139,No
40310.png,126,89,No
40310.png,72,89,No
40310.png,63,66,No
40311.png,126,89,No
40311.png,76,90,No
40311.png,100,113,No
40311.png,105,130,No
40312.png,124,88,No
40313.png,125,86,No
40314.png,125,89,No
40314.png,75,88,No
40315.png,127,88,No
40315.png,78,90,No
40316.png,124,88,No
40316.png,74,89,No
40317.png,73,87,No
40317.png,126,91,No
40318.png,131,90,No
40318.png,73,82,No
40319.png,126,89,No
40319.png,73,90,No
40320.png,102,154,No
40320.png,85,78,No
40321.png,86,148,No
40321.png,128,88,No
40321.png,77,87,No
40322.png,127,88,No
40322.png,80,144,No
40323.png,126,88,No
40323.png,74,87,No
40323.png,100,118,No
40324.png,128,92,No
40324.png,78,90,No
40325.png,129,90,No
40325.png,78,87,No
40326.png,126,90,No
40327.png,123,84,No
40327.png,79,87,No
40328.png,75,86,No
40328.png,126,88,No
40328.png,101,143,No
40328.png,140,86,No
40329.png,78,90,No
40329.png,127,90,No
